ProductKey,label,search_key,product_code,brand,category_key,subcategory_key,source_view,confidence,note
2168,Fabrikam Coffee Maker 5C E090 Black,fabrikam coffee maker 5c e090 black,0805053,Fabrikam,8,805,dim_contoso_product,I,
2169,Fabrikam Coffee Maker 4C E080 Black,fabrikam coffee maker 4c e080 black,0805054,Fabrikam,8,805,dim_contoso_product,I,
2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,fabrikam coffee maker super-auto 12c x125 silver,0805055,Fabrikam,8,805,dim_contoso_product,I,
2171,Fabrikam Coffee Maker Auto 10C M100 Silver,fabrikam coffee maker auto 10c m100 silver,0805056,Fabrikam,8,805,dim_contoso_product,I,
2172,Fabrikam Coffee Maker 12C M100 Silver,fabrikam coffee maker 12c m100 silver,0805057,Fabrikam,8,805,dim_contoso_product,I,
2173,Fabrikam Coffee Maker Auto 5C E090 Silver,fabrikam coffee maker auto 5c e090 silver,0805058,Fabrikam,8,805,dim_contoso_product,I,
2174,Fabrikam Coffee Maker 5C E090 Silver,fabrikam coffee maker 5c e090 silver,0805059,Fabrikam,8,805,dim_contoso_product,I,
2175,Fabrikam Coffee Maker 4C E080 Silver,fabrikam coffee maker 4c e080 silver,0805060,Fabrikam,8,805,dim_contoso_product,I,
2176,Fabrikam Coffee Maker Super-Auto 12C X125 White,fabrikam coffee maker super-auto 12c x125 white,0805061,Fabrikam,8,805,dim_contoso_product,I,
2177,Fabrikam Coffee Maker Auto 10C M100 White,fabrikam coffee maker auto 10c m100 white,0805062,Fabrikam,8,805,dim_contoso_product,I,
2178,Fabrikam Coffee Maker 12C M100 White,fabrikam coffee maker 12c m100 white,0805063,Fabrikam,8,805,dim_contoso_product,I,
2179,Fabrikam Coffee Maker Auto 5C E090 White,fabrikam coffee maker auto 5c e090 white,0805064,Fabrikam,8,805,dim_contoso_product,I,
2180,Fabrikam Coffee Maker 5C E090 White,fabrikam coffee maker 5c e090 white,0805065,Fabrikam,8,805,dim_contoso_product,I,
2181,Fabrikam Coffee Maker 4C E080 White,fabrikam coffee maker 4c e080 white,0805066,Fabrikam,8,805,dim_contoso_product,I,
2182,Fabrikam Coffee Maker Super-Auto 12C X125 Grey,fabrikam coffee maker super-auto 12c x125 grey,0805067,Fabrikam,8,805,dim_contoso_product,I,
2183,Fabrikam Coffee Maker Auto 10C M100 Grey,fabrikam coffee maker auto 10c m100 grey,0805068,Fabrikam,8,805,dim_contoso_product,I,
2184,Fabrikam Coffee Maker 12C M100 Grey,fabrikam coffee maker 12c m100 grey,0805069,Fabrikam,8,805,dim_contoso_product,I,
2185,Fabrikam Coffee Maker Auto 5C E090 Grey,fabrikam coffee maker auto 5c e090 grey,0805070,Fabrikam,8,805,dim_contoso_product,I,
2186,Fabrikam Coffee Maker 5C E090 Grey,fabrikam coffee maker 5c e090 grey,0805071,Fabrikam,8,805,dim_contoso_product,I,
2187,Fabrikam Coffee Maker 4C E080 Grey,fabrikam coffee maker 4c e080 grey,0805072,Fabrikam,8,805,dim_contoso_product,I,
2188,Fabrikam Coffee Maker 12C M100 Gold,fabrikam coffee maker 12c m100 gold,0805073,Fabrikam,8,805,dim_contoso_product,I,
2189,Fabrikam Coffee Maker Auto 5C E090 Gold,fabrikam coffee maker auto 5c e090 gold,0805074,Fabrikam,8,805,dim_contoso_product,I,
2190,Adventure Works Floor Lamp X1150 Black,adventure works floor lamp x1150 black,0806001,Adventure Works,8,806,dim_contoso_product,I,
2191,Adventure Works Floor Lamp M2150 Black,adventure works floor lamp m2150 black,0806002,Adventure Works,8,806,dim_contoso_product,I,
2192,Adventure Works Chandelier M8150 Black,adventure works chandelier m8150 black,0806003,Adventure Works,8,806,dim_contoso_product,I,
2193,Adventure Works Chandelier M6150 Black,adventure works chandelier m6150 black,0806004,Adventure Works,8,806,dim_contoso_product,I,
2194,Adventure Works Wall Lamp E2150 Black,adventure works wall lamp e2150 black,0806005,Adventure Works,8,806,dim_contoso_product,I,
2195,Adventure Works Wall Lamp E3150 Black,adventure works wall lamp e3150 black,0806006,Adventure Works,8,806,dim_contoso_product,I,
2196,Adventure Works Desk Lamp E1300 Black,adventure works desk lamp e1300 black,0806007,Adventure Works,8,806,dim_contoso_product,I,
2197,Adventure Works Desk Lamp E1200 Black,adventure works desk lamp e1200 black,0806008,Adventure Works,8,806,dim_contoso_product,I,
2198,Adventure Works Floor Lamp X1150 White,adventure works floor lamp x1150 white,0806009,Adventure Works,8,806,dim_contoso_product,I,
2199,Adventure Works Floor Lamp M2150 White,adventure works floor lamp m2150 white,0806010,Adventure Works,8,806,dim_contoso_product,I,
2200,Adventure Works Chandelier M8150 White,adventure works chandelier m8150 white,0806011,Adventure Works,8,806,dim_contoso_product,I,
2201,Adventure Works Chandelier M6150 White,adventure works chandelier m6150 white,0806012,Adventure Works,8,806,dim_contoso_product,I,
2202,Adventure Works Wall Lamp E2150 White,adventure works wall lamp e2150 white,0806013,Adventure Works,8,806,dim_contoso_product,I,
2203,Adventure Works Wall Lamp E3150 White,adventure works wall lamp e3150 white,0806014,Adventure Works,8,806,dim_contoso_product,I,
2204,Adventure Works Desk Lamp E1300 White,adventure works desk lamp e1300 white,0806015,Adventure Works,8,806,dim_contoso_product,I,
2205,Adventure Works Desk Lamp E1200 White,adventure works desk lamp e1200 white,0806016,Adventure Works,8,806,dim_contoso_product,I,
2206,Adventure Works Floor Lamp X1150 Silver,adventure works floor lamp x1150 silver,0806017,Adventure Works,8,806,dim_contoso_product,I,
2207,Adventure Works Floor Lamp M2150 Silver,adventure works floor lamp m2150 silver,0806018,Adventure Works,8,806,dim_contoso_product,I,
2208,Adventure Works Chandelier M8150 Silver,adventure works chandelier m8150 silver,0806019,Adventure Works,8,806,dim_contoso_product,I,
2209,Adventure Works Chandelier M6150 Silver,adventure works chandelier m6150 silver,0806020,Adventure Works,8,806,dim_contoso_product,I,
2210,Adventure Works Wall Lamp E2150 Silver,adventure works wall lamp e2150 silver,0806021,Adventure Works,8,806,dim_contoso_product,I,
2211,Adventure Works Wall Lamp E3150 Silver,adventure works wall lamp e3150 silver,0806022,Adventure Works,8,806,dim_contoso_product,I,
2212,Adventure Works Desk Lamp E1300 Silver,adventure works desk lamp e1300 silver,0806023,Adventure Works,8,806,dim_contoso_product,I,
2213,Adventure Works Desk Lamp E1200 Silver,adventure works desk lamp e1200 silver,0806024,Adventure Works,8,806,dim_contoso_product,I,
2214,Adventure Works Floor Lamp X1150 Grey,adventure works floor lamp x1150 grey,0806025,Adventure Works,8,806,dim_contoso_product,I,
2215,Adventure Works Floor Lamp M2150 Grey,adventure works floor lamp m2150 grey,0806026,Adventure Works,8,806,dim_contoso_product,I,
2216,Adventure Works Chandelier M8150 Grey,adventure works chandelier m8150 grey,0806027,Adventure Works,8,806,dim_contoso_product,I,
2217,Adventure Works Chandelier M6150 Grey,adventure works chandelier m6150 grey,0806028,Adventure Works,8,806,dim_contoso_product,I,
2218,Adventure Works Wall Lamp E2150 Grey,adventure works wall lamp e2150 grey,0806029,Adventure Works,8,806,dim_contoso_product,I,
2219,Adventure Works Wall Lamp E3150 Grey,adventure works wall lamp e3150 grey,0806030,Adventure Works,8,806,dim_contoso_product,I,
2220,Adventure Works Desk Lamp E1300 Grey,adventure works desk lamp e1300 grey,0806031,Adventure Works,8,806,dim_contoso_product,I,
2221,Adventure Works Desk Lamp E1200 Grey,adventure works desk lamp e1200 grey,0806032,Adventure Works,8,806,dim_contoso_product,I,
2222,Adventure Works Floor Lamp X1150 Blue,adventure works floor lamp x1150 blue,0806033,Adventure Works,8,806,dim_contoso_product,I,
2223,Adventure Works Floor Lamp M2150 Blue,adventure works floor lamp m2150 blue,0806034,Adventure Works,8,806,dim_contoso_product,I,
2224,Adventure Works Chandelier M8150 Blue,adventure works chandelier m8150 blue,0806035,Adventure Works,8,806,dim_contoso_product,I,
2225,Adventure Works Chandelier M6150 Blue,adventure works chandelier m6150 blue,0806036,Adventure Works,8,806,dim_contoso_product,I,
2226,Adventure Works Wall Lamp E2150 Blue,adventure works wall lamp e2150 blue,0806037,Adventure Works,8,806,dim_contoso_product,I,
2227,Adventure Works Wall Lamp E3150 Blue,adventure works wall lamp e3150 blue,0806038,Adventure Works,8,806,dim_contoso_product,I,
2228,Adventure Works Desk Lamp E1300 Blue,adventure works desk lamp e1300 blue,0806039,Adventure Works,8,806,dim_contoso_product,I,
2229,Adventure Works Desk Lamp E1200 Blue,adventure works desk lamp e1200 blue,0806040,Adventure Works,8,806,dim_contoso_product,I,
2230,WWI Floor Lamp X115 Black,wwi floor lamp x115 black,0806041,Wide World Importers,8,806,dim_contoso_product,I,
2231,WWI Floor Lamp M215 Black,wwi floor lamp m215 black,0806042,Wide World Importers,8,806,dim_contoso_product,I,
2232,WWI Chandelier M815 Black,wwi chandelier m815 black,0806043,Wide World Importers,8,806,dim_contoso_product,I,
2233,WWI Chandelier M615 Black,wwi chandelier m615 black,0806044,Wide World Importers,8,806,dim_contoso_product,I,
2234,WWI Wall Lamp E215 Black,wwi wall lamp e215 black,0806045,Wide World Importers,8,806,dim_contoso_product,I,
2235,WWI Wall Lamp E315 Black,wwi wall lamp e315 black,0806046,Wide World Importers,8,806,dim_contoso_product,I,
2236,WWI Desk Lamp E130 Black,wwi desk lamp e130 black,0806047,Wide World Importers,8,806,dim_contoso_product,I,
2237,WWI Desk Lamp E120 Black,wwi desk lamp e120 black,0806048,Wide World Importers,8,806,dim_contoso_product,I,
2238,WWI Floor Lamp X115 White,wwi floor lamp x115 white,0806049,Wide World Importers,8,806,dim_contoso_product,I,
2239,WWI Floor Lamp M215 White,wwi floor lamp m215 white,0806050,Wide World Importers,8,806,dim_contoso_product,I,
2240,WWI Chandelier M815 White,wwi chandelier m815 white,0806051,Wide World Importers,8,806,dim_contoso_product,I,
2241,WWI Chandelier M615 White,wwi chandelier m615 white,0806052,Wide World Importers,8,806,dim_contoso_product,I,
2242,WWI Wall Lamp E215 White,wwi wall lamp e215 white,0806053,Wide World Importers,8,806,dim_contoso_product,I,
2243,WWI Wall Lamp E315 White,wwi wall lamp e315 white,0806054,Wide World Importers,8,806,dim_contoso_product,I,
2244,WWI Desk Lamp E130 White,wwi desk lamp e130 white,0806055,Wide World Importers,8,806,dim_contoso_product,I,
2245,WWI Desk Lamp E120 White,wwi desk lamp e120 white,0806056,Wide World Importers,8,806,dim_contoso_product,I,
2246,WWI Floor Lamp X115 Silver,wwi floor lamp x115 silver,0806057,Wide World Importers,8,806,dim_contoso_product,I,
2247,WWI Floor Lamp M215 Silver,wwi floor lamp m215 silver,0806058,Wide World Importers,8,806,dim_contoso_product,I,
2248,WWI Chandelier M815 Silver,wwi chandelier m815 silver,0806059,Wide World Importers,8,806,dim_contoso_product,I,
2249,WWI Chandelier M615 Silver,wwi chandelier m615 silver,0806060,Wide World Importers,8,806,dim_contoso_product,I,
2250,WWI Wall Lamp E215 Silver,wwi wall lamp e215 silver,0806061,Wide World Importers,8,806,dim_contoso_product,I,
2251,WWI Wall Lamp E315 Silver,wwi wall lamp e315 silver,0806062,Wide World Importers,8,806,dim_contoso_product,I,
2252,WWI Desk Lamp E130 Silver,wwi desk lamp e130 silver,0806063,Wide World Importers,8,806,dim_contoso_product,I,
2253,WWI Desk Lamp E120 Silver,wwi desk lamp e120 silver,0806064,Wide World Importers,8,806,dim_contoso_product,I,
2254,WWI Floor Lamp X115 Grey,wwi floor lamp x115 grey,0806065,Wide World Importers,8,806,dim_contoso_product,I,
2255,WWI Floor Lamp M215 Grey,wwi floor lamp m215 grey,0806066,Wide World Importers,8,806,dim_contoso_product,I,
2256,WWI Chandelier M815 Grey,wwi chandelier m815 grey,0806067,Wide World Importers,8,806,dim_contoso_product,I,
2257,WWI Chandelier M615 Grey,wwi chandelier m615 grey,0806068,Wide World Importers,8,806,dim_contoso_product,I,
2258,WWI Wall Lamp E215 Grey,wwi wall lamp e215 grey,0806069,Wide World Importers,8,806,dim_contoso_product,I,
2259,WWI Wall Lamp E315 Grey,wwi wall lamp e315 grey,0806070,Wide World Importers,8,806,dim_contoso_product,I,
2260,WWI Desk Lamp E130 Grey,wwi desk lamp e130 grey,0806071,Wide World Importers,8,806,dim_contoso_product,I,
2261,WWI Desk Lamp E120 Grey,wwi desk lamp e120 grey,0806072,Wide World Importers,8,806,dim_contoso_product,I,
2262,WWI Floor Lamp X115 Blue,wwi floor lamp x115 blue,0806073,Wide World Importers,8,806,dim_contoso_product,I,
2263,WWI Floor Lamp M215 Blue,wwi floor lamp m215 blue,0806074,Wide World Importers,8,806,dim_contoso_product,I,
2264,WWI Chandelier M815 Blue,wwi chandelier m815 blue,0806075,Wide World Importers,8,806,dim_contoso_product,I,
2265,WWI Chandelier M615 Blue,wwi chandelier m615 blue,0806076,Wide World Importers,8,806,dim_contoso_product,I,
2266,WWI Wall Lamp E215 Blue,wwi wall lamp e215 blue,0806077,Wide World Importers,8,806,dim_contoso_product,I,
2267,WWI Wall Lamp E315 Blue,wwi wall lamp e315 blue,0806078,Wide World Importers,8,806,dim_contoso_product,I,
2268,WWI Desk Lamp E130 Blue,wwi desk lamp e130 blue,0806079,Wide World Importers,8,806,dim_contoso_product,I,
2269,WWI Desk Lamp E120 Blue,wwi desk lamp e120 blue,0806080,Wide World Importers,8,806,dim_contoso_product,I,
2270,Proseware Floor Lamp X0115 Black,proseware floor lamp x0115 black,0806081,Proseware,8,806,dim_contoso_product,I,
2271,Proseware Floor Lamp M0215 Black,proseware floor lamp m0215 black,0806082,Proseware,8,806,dim_contoso_product,I,
2272,Proseware Chandelier M0815 Black,proseware chandelier m0815 black,0806083,Proseware,8,806,dim_contoso_product,I,
2273,Proseware Chandelier M0615 Black,proseware chandelier m0615 black,0806084,Proseware,8,806,dim_contoso_product,I,
2274,Proseware Wall Lamp E0215 Black,proseware wall lamp e0215 black,0806085,Proseware,8,806,dim_contoso_product,I,
2275,Proseware Wall Lamp E0315 Black,proseware wall lamp e0315 black,0806086,Proseware,8,806,dim_contoso_product,I,
2276,Proseware Desk Lamp E0130 Black,proseware desk lamp e0130 black,0806087,Proseware,8,806,dim_contoso_product,I,
2277,Proseware Desk Lamp E0120 Black,proseware desk lamp e0120 black,0806088,Proseware,8,806,dim_contoso_product,I,
2278,Proseware Floor Lamp X0115 White,proseware floor lamp x0115 white,0806089,Proseware,8,806,dim_contoso_product,I,
2279,Proseware Floor Lamp M0215 White,proseware floor lamp m0215 white,0806090,Proseware,8,806,dim_contoso_product,I,
2280,Proseware Chandelier M0815 White,proseware chandelier m0815 white,0806091,Proseware,8,806,dim_contoso_product,I,
2281,Proseware Chandelier M0615 White,proseware chandelier m0615 white,0806092,Proseware,8,806,dim_contoso_product,I,
2282,Proseware Wall Lamp E0215 White,proseware wall lamp e0215 white,0806093,Proseware,8,806,dim_contoso_product,I,
2283,Proseware Wall Lamp E0315 White,proseware wall lamp e0315 white,0806094,Proseware,8,806,dim_contoso_product,I,
2284,Proseware Desk Lamp E0130 White,proseware desk lamp e0130 white,0806095,Proseware,8,806,dim_contoso_product,I,
2285,Proseware Desk Lamp E0120 White,proseware desk lamp e0120 white,0806096,Proseware,8,806,dim_contoso_product,I,
2286,Proseware Floor Lamp X0115 Silver,proseware floor lamp x0115 silver,0806097,Proseware,8,806,dim_contoso_product,I,
2287,Proseware Floor Lamp M0215 Silver,proseware floor lamp m0215 silver,0806098,Proseware,8,806,dim_contoso_product,I,
2288,Proseware Chandelier M0815 Silver,proseware chandelier m0815 silver,0806099,Proseware,8,806,dim_contoso_product,I,
2289,Proseware Chandelier M0615 Silver,proseware chandelier m0615 silver,0806100,Proseware,8,806,dim_contoso_product,I,
2290,Proseware Wall Lamp E0215 Silver,proseware wall lamp e0215 silver,0806101,Proseware,8,806,dim_contoso_product,I,
2291,Proseware Wall Lamp E0315 Silver,proseware wall lamp e0315 silver,0806102,Proseware,8,806,dim_contoso_product,I,
2292,Proseware Desk Lamp E0130 Silver,proseware desk lamp e0130 silver,0806103,Proseware,8,806,dim_contoso_product,I,
2293,Proseware Desk Lamp E0120 Silver,proseware desk lamp e0120 silver,0806104,Proseware,8,806,dim_contoso_product,I,
2294,Proseware Floor Lamp X0115 Grey,proseware floor lamp x0115 grey,0806105,Proseware,8,806,dim_contoso_product,I,
2295,Proseware Floor Lamp M0215 Grey,proseware floor lamp m0215 grey,0806106,Proseware,8,806,dim_contoso_product,I,
2296,Proseware Chandelier M0815 Grey,proseware chandelier m0815 grey,0806107,Proseware,8,806,dim_contoso_product,I,
2297,Proseware Chandelier M0615 Grey,proseware chandelier m0615 grey,0806108,Proseware,8,806,dim_contoso_product,I,
2298,Proseware Wall Lamp E0215 Grey,proseware wall lamp e0215 grey,0806109,Proseware,8,806,dim_contoso_product,I,
2299,Proseware Wall Lamp E0315 Grey,proseware wall lamp e0315 grey,0806110,Proseware,8,806,dim_contoso_product,I,
2300,Proseware Desk Lamp E0130 Grey,proseware desk lamp e0130 grey,0806111,Proseware,8,806,dim_contoso_product,I,
2301,Proseware Desk Lamp E0120 Grey,proseware desk lamp e0120 grey,0806112,Proseware,8,806,dim_contoso_product,I,
2302,Proseware Floor Lamp X0115 Blue,proseware floor lamp x0115 blue,0806113,Proseware,8,806,dim_contoso_product,I,
2303,Proseware Floor Lamp M0215 Blue,proseware floor lamp m0215 blue,0806114,Proseware,8,806,dim_contoso_product,I,
2304,Proseware Chandelier M0815 Blue,proseware chandelier m0815 blue,0806115,Proseware,8,806,dim_contoso_product,I,
2305,Proseware Chandelier M0615 Blue,proseware chandelier m0615 blue,0806116,Proseware,8,806,dim_contoso_product,I,
2306,Proseware Wall Lamp E0215 Blue,proseware wall lamp e0215 blue,0806117,Proseware,8,806,dim_contoso_product,I,
2307,Proseware Wall Lamp E0315 Blue,proseware wall lamp e0315 blue,0806118,Proseware,8,806,dim_contoso_product,I,
2308,Proseware Desk Lamp E0130 Blue,proseware desk lamp e0130 blue,0806119,Proseware,8,806,dim_contoso_product,I,
2309,Proseware Desk Lamp E0120 Blue,proseware desk lamp e0120 blue,0806120,Proseware,8,806,dim_contoso_product,I,
2310,Litware Floor Lamp X1015 Black,litware floor lamp x1015 black,0806121,Litware,8,806,dim_contoso_product,I,
2311,Litware Floor Lamp M2015 Black,litware floor lamp m2015 black,0806122,Litware,8,806,dim_contoso_product,I,
2312,Litware Chandelier M8015 Black,litware chandelier m8015 black,0806123,Litware,8,806,dim_contoso_product,I,
2313,Litware Chandelier M6015 Black,litware chandelier m6015 black,0806124,Litware,8,806,dim_contoso_product,I,
2314,Litware Wall Lamp E2015 Black,litware wall lamp e2015 black,0806125,Litware,8,806,dim_contoso_product,I,
2315,Litware Wall Lamp E3015 Black,litware wall lamp e3015 black,0806126,Litware,8,806,dim_contoso_product,I,
2316,Litware Desk Lamp E1030 Black,litware desk lamp e1030 black,0806127,Litware,8,806,dim_contoso_product,I,
2317,Litware Desk Lamp E1020 Black,litware desk lamp e1020 black,0806128,Litware,8,806,dim_contoso_product,I,
2318,Litware Floor Lamp X1015 White,litware floor lamp x1015 white,0806129,Litware,8,806,dim_contoso_product,I,
2319,Litware Floor Lamp M2015 White,litware floor lamp m2015 white,0806130,Litware,8,806,dim_contoso_product,I,
2320,Litware Chandelier M8015 White,litware chandelier m8015 white,0806131,Litware,8,806,dim_contoso_product,I,
2321,Litware Chandelier M6015 White,litware chandelier m6015 white,0806132,Litware,8,806,dim_contoso_product,I,
2322,Litware Wall Lamp E2015 White,litware wall lamp e2015 white,0806133,Litware,8,806,dim_contoso_product,I,
2323,Litware Wall Lamp E3015 White,litware wall lamp e3015 white,0806134,Litware,8,806,dim_contoso_product,I,
2324,Litware Desk Lamp E1030 White,litware desk lamp e1030 white,0806135,Litware,8,806,dim_contoso_product,I,
2325,Litware Desk Lamp E1020 White,litware desk lamp e1020 white,0806136,Litware,8,806,dim_contoso_product,I,
2326,Litware Floor Lamp X1015 Silver,litware floor lamp x1015 silver,0806137,Litware,8,806,dim_contoso_product,I,
2327,Litware Floor Lamp M2015 Silver,litware floor lamp m2015 silver,0806138,Litware,8,806,dim_contoso_product,I,
2328,Litware Chandelier M8015 Silver,litware chandelier m8015 silver,0806139,Litware,8,806,dim_contoso_product,I,
2329,Litware Chandelier M6015 Silver,litware chandelier m6015 silver,0806140,Litware,8,806,dim_contoso_product,I,
2330,Litware Wall Lamp E2015 Silver,litware wall lamp e2015 silver,0806141,Litware,8,806,dim_contoso_product,I,
2331,Litware Wall Lamp E3015 Silver,litware wall lamp e3015 silver,0806142,Litware,8,806,dim_contoso_product,I,
2332,Litware Desk Lamp E1030 Silver,litware desk lamp e1030 silver,0806143,Litware,8,806,dim_contoso_product,I,
2333,Litware Desk Lamp E1020 Silver,litware desk lamp e1020 silver,0806144,Litware,8,806,dim_contoso_product,I,
2334,Litware Floor Lamp X1015 Grey,litware floor lamp x1015 grey,0806145,Litware,8,806,dim_contoso_product,I,
2335,Litware Floor Lamp M2015 Grey,litware floor lamp m2015 grey,0806146,Litware,8,806,dim_contoso_product,I,
2336,Litware Chandelier M8015 Grey,litware chandelier m8015 grey,0806147,Litware,8,806,dim_contoso_product,I,
2337,Litware Chandelier M6015 Grey,litware chandelier m6015 grey,0806148,Litware,8,806,dim_contoso_product,I,
2338,Litware Wall Lamp E2015 Grey,litware wall lamp e2015 grey,0806149,Litware,8,806,dim_contoso_product,I,
2339,Litware Wall Lamp E3015 Grey,litware wall lamp e3015 grey,0806150,Litware,8,806,dim_contoso_product,I,
2340,Litware Desk Lamp E1030 Grey,litware desk lamp e1030 grey,0806151,Litware,8,806,dim_contoso_product,I,
2341,Litware Desk Lamp E1020 Grey,litware desk lamp e1020 grey,0806152,Litware,8,806,dim_contoso_product,I,
2342,Litware Floor Lamp X1015 Blue,litware floor lamp x1015 blue,0806153,Litware,8,806,dim_contoso_product,I,
2343,Litware Floor Lamp M2015 Blue,litware floor lamp m2015 blue,0806154,Litware,8,806,dim_contoso_product,I,
2344,Litware Chandelier M8015 Blue,litware chandelier m8015 blue,0806155,Litware,8,806,dim_contoso_product,I,
2345,Litware Chandelier M6015 Blue,litware chandelier m6015 blue,0806156,Litware,8,806,dim_contoso_product,I,
2346,Litware Wall Lamp E2015 Blue,litware wall lamp e2015 blue,0806157,Litware,8,806,dim_contoso_product,I,
2347,Litware Wall Lamp E3015 Blue,litware wall lamp e3015 blue,0806158,Litware,8,806,dim_contoso_product,I,
2348,Contoso Air conditioner 25000BTU L1672 White,contoso air conditioner 25000btu l1672 white,0807001,Contoso,8,807,dim_contoso_product,I,
2349,Contoso Air conditioner 12000BTU M0640 White,contoso air conditioner 12000btu m0640 white,0807002,Contoso,8,807,dim_contoso_product,I,
2350,Contoso Air conditioner 10000BTU M0490 White,contoso air conditioner 10000btu m0490 white,0807003,Contoso,8,807,dim_contoso_product,I,
2351,Contoso Air conditioner 8000BTU M0320 White,contoso air conditioner 8000btu m0320 white,0807004,Contoso,8,807,dim_contoso_product,I,
2352,Contoso Air conditioner 7000BTU E0260 White,contoso air conditioner 7000btu e0260 white,0807005,Contoso,8,807,dim_contoso_product,I,
2353,Contoso Air conditioner 6000BTU E0180 White,contoso air conditioner 6000btu e0180 white,0807006,Contoso,8,807,dim_contoso_product,I,
2354,Contoso Air conditioner 5200BTU E0100 White,contoso air conditioner 5200btu e0100 white,0807007,Contoso,8,807,dim_contoso_product,I,
2355,Contoso Air conditioner 25000BTU L1672 Red,contoso air conditioner 25000btu l1672 red,0807008,Contoso,8,807,dim_contoso_product,I,
2356,Contoso Air conditioner 12000BTU M0640 Red,contoso air conditioner 12000btu m0640 red,0807009,Contoso,8,807,dim_contoso_product,I,
2357,Contoso Air conditioner 10000BTU M0490 Red,contoso air conditioner 10000btu m0490 red,0807010,Contoso,8,807,dim_contoso_product,I,
2358,Contoso Air conditioner 8000BTU M0320 Red,contoso air conditioner 8000btu m0320 red,0807011,Contoso,8,807,dim_contoso_product,I,
2359,Contoso Air conditioner 7000BTU E0260 Red,contoso air conditioner 7000btu e0260 red,0807012,Contoso,8,807,dim_contoso_product,I,
2360,Contoso Air conditioner 6000BTU E0180 Red,contoso air conditioner 6000btu e0180 red,0807013,Contoso,8,807,dim_contoso_product,I,
2361,Contoso Air conditioner 5200BTU E0100 Red,contoso air conditioner 5200btu e0100 red,0807014,Contoso,8,807,dim_contoso_product,I,
2362,Contoso Air conditioner 25000BTU L1672 Silver,contoso air conditioner 25000btu l1672 silver,0807015,Contoso,8,807,dim_contoso_product,I,
2363,Contoso Air conditioner 12000BTU M0640 Silver,contoso air conditioner 12000btu m0640 silver,0807016,Contoso,8,807,dim_contoso_product,I,
2364,Contoso Air conditioner 10000BTU M0490 Silver,contoso air conditioner 10000btu m0490 silver,0807017,Contoso,8,807,dim_contoso_product,I,
2365,Contoso Air conditioner 8000BTU M0320 Silver,contoso air conditioner 8000btu m0320 silver,0807018,Contoso,8,807,dim_contoso_product,I,
2366,Contoso Air conditioner 7000BTU E0260 Silver,contoso air conditioner 7000btu e0260 silver,0807019,Contoso,8,807,dim_contoso_product,I,
2367,Contoso Air conditioner 6000BTU E0180 Silver,contoso air conditioner 6000btu e0180 silver,0807020,Contoso,8,807,dim_contoso_product,I,
2368,Contoso Air conditioner 5200BTU E0100 Silver,contoso air conditioner 5200btu e0100 silver,0807021,Contoso,8,807,dim_contoso_product,I,
2369,Contoso Air conditioner 25000BTU L1672 Grey,contoso air conditioner 25000btu l1672 grey,0807022,Contoso,8,807,dim_contoso_product,I,
2370,Contoso Air conditioner 12000BTU M0640 Grey,contoso air conditioner 12000btu m0640 grey,0807023,Contoso,8,807,dim_contoso_product,I,
2371,Contoso Air conditioner 10000BTU M0490 Grey,contoso air conditioner 10000btu m0490 grey,0807024,Contoso,8,807,dim_contoso_product,I,
2372,Contoso Air conditioner 8000BTU M0320 Grey,contoso air conditioner 8000btu m0320 grey,0807025,Contoso,8,807,dim_contoso_product,I,
2373,Contoso Air conditioner 7000BTU E0260 Grey,contoso air conditioner 7000btu e0260 grey,0807026,Contoso,8,807,dim_contoso_product,I,
2374,Contoso Air conditioner 6000BTU E0180 Grey,contoso air conditioner 6000btu e0180 grey,0807027,Contoso,8,807,dim_contoso_product,I,
2375,Contoso Air conditioner 5200BTU E0100 Grey,contoso air conditioner 5200btu e0100 grey,0807028,Contoso,8,807,dim_contoso_product,I,
2376,Contoso Air conditioner 25000BTU L1672 Blue,contoso air conditioner 25000btu l1672 blue,0807029,Contoso,8,807,dim_contoso_product,I,
2377,Contoso Air conditioner 12000BTU M0640 Blue,contoso air conditioner 12000btu m0640 blue,0807030,Contoso,8,807,dim_contoso_product,I,
2378,Contoso Air conditioner 10000BTU M0490 Blue,contoso air conditioner 10000btu m0490 blue,0807031,Contoso,8,807,dim_contoso_product,I,
2379,Contoso Air conditioner 8000BTU M0320 Blue,contoso air conditioner 8000btu m0320 blue,0807032,Contoso,8,807,dim_contoso_product,I,
2380,Contoso Air conditioner 7000BTU E0260 Blue,contoso air conditioner 7000btu e0260 blue,0807033,Contoso,8,807,dim_contoso_product,I,
2381,Contoso Air conditioner 6000BTU E0180 Blue,contoso air conditioner 6000btu e0180 blue,0807034,Contoso,8,807,dim_contoso_product,I,
2382,Contoso Air conditioner 5200BTU E0100 Blue,contoso air conditioner 5200btu e0100 blue,0807035,Contoso,8,807,dim_contoso_product,I,
2383,Proseware Air conditioner 25000BTU L167 White,proseware air conditioner 25000btu l167 white,0807036,Proseware,8,807,dim_contoso_product,I,
2384,Proseware Air conditioner 12000BTU M640 White,proseware air conditioner 12000btu m640 white,0807037,Proseware,8,807,dim_contoso_product,I,
2385,Proseware Air conditioner 10000BTU M490 White,proseware air conditioner 10000btu m490 white,0807038,Proseware,8,807,dim_contoso_product,I,
